event_id,ticker,zone_id,structural_zone_key,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,local_bar_index,global_bar_index,touch_count_before_event,meaningful_touch_count_before_event,is_first_meaningful_test,bars_since_last_touch,days_since_last_touch,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,false_breakout_flag,failed_follow_through_flag,breakout_confirmed_flag,hold_outside_flag,target_hit_flag,retest_success_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,failure_subtype,bars_to_failure,reentry_depth_pct,post_breakout_best_close_pct,move_over_atr,move_over_zone_width,hold_outside_bars,breakout_quality_score,outcome_window_end
AVGO::20251010::resistance::2::test::2025-10-16T00:00:00,AVGO,AVGO::20251010::resistance::2,AVGO::resistance::360.1150::4.4575::vp_D::D,2025-10-16,test,up,354.1499938964844,362.3455832433701,-0.022618157156840835,114,4,114,0,0,True,,,inventory,resistance,D,0.012381175722176964,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251024::resistance::1::probe::2025-10-24T00:00:00,AVGO,AVGO::20251024::resistance::1,AVGO::resistance::346.1750::5.3875::avwap_D::D,2025-10-24,probe,up,354.1300048828125,348.8673821753997,0.015084880319269587,120,0,120,0,0,True,,,cost,resistance,D,0.015566020391950625,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251024::resistance::1::breakout_up::2025-10-27T00:00:00,AVGO,AVGO::20251024::resistance::1,AVGO::resistance::346.1750::5.3875::avwap_D::D,2025-10-27,breakout_up,up,362.04998779296875,348.8673821753997,0.037786867707056755,121,1,121,1,1,False,1.0,3.0,cost,resistance,D,0.015566020391950625,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.06747693417222046,0.0911199871472988,0.0439442181978672,1,13.0,1.0,none,,1.6493103725889895,0.06609590940531475,,4.334886661661679,13.0,-8.51971363898971,2025-11-24
AVGO::20251024::resistance::1::probe::2025-10-30T00:00:00,AVGO,AVGO::20251024::resistance::1,AVGO::resistance::346.1750::5.3875::avwap_D::D,2025-10-30,probe,up,376.4700012207031,348.8673821753997,0.07912066434294987,124,4,124,4,1,False,1.0,1.0,cost,resistance,D,0.015566020391950625,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251107::resistance::1::test::2025-11-10T00:00:00,AVGO,AVGO::20251107::resistance::1,AVGO::resistance::356.2600::3.5625::avwap_D::D,2025-11-10,test,up,358.3900146484375,358.039569887418,0.0009787877946834111,131,1,131,0,0,True,,,cost,resistance,D,0.009999999999999985,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251114::resistance::1::test::2025-11-20T00:00:00,AVGO,AVGO::20251114::resistance::1,"AVGO::resistance::349.6850::29.2100::avwap_D,vp_D,vp_W::D,W",2025-11-20,test,up,346.82000732421875,364.28798266410826,-0.04795100626746684,139,4,139,0,0,True,,,composite,resistance,"D,W",0.083530314056221,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-14T00:00:00"", ""zone_valid_to"": ""2025-11-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251121::support::4::test::2025-11-21T00:00:00,AVGO,AVGO::20251121::support::4,AVGO::support::342.8150::7.0175::vp_D::D,2025-11-21,test,down,340.20001220703125,339.3084159771601,0.002627686753078228,140,0,140,0,0,True,,,inventory,support,D,0.020468419418132586,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251121::resistance::1::probe::2025-11-24T00:00:00,AVGO,AVGO::20251121::resistance::1,"AVGO::resistance::349.7100::29.2625::avwap_D,vp_D,vp_W::D,W",2025-11-24,probe,up,377.9599914550781,364.34086478710174,0.037380178794751896,141,1,141,0,0,True,,,composite,resistance,"D,W",0.08367521559113905,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AVGO::20251121::resistance::1::breakout_up::2025-11-25T00:00:00,AVGO,AVGO::20251121::resistance::1,"AVGO::resistance::349.7100::29.2625::avwap_D,vp_D,vp_W::D,W",2025-11-25,breakout_up,up,385.0299987792969,364.34086478710174,0.056785104257477646,142,2,142,1,1,False,1.0,1.0,composite,resistance,"D,W",0.08367521559113905,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.046671691238800626,0.03734775193725948,-0.010388800905596036,0,,1.0,none,,0.0,0.04656778103687163,,0.5577719867117141,7.0,3.6667169123880066,2025-12-04
AVGO::20251201::support::3::test::2025-12-02T00:00:00,AVGO,AVGO::20251201::support::3,AVGO::support::381.7500::3.8175::avwap_D::D,2025-12-02,test,down,381.57000732421875,379.8432800849029,0.0045458938721513655,146,1,146,0,0,True,,,cost,support,D,0.010000000000000014,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-12-01T00:00:00"", ""zone_valid_to"": ""2025-12-03T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250617::resistance::1::probe::2025-06-23T00:00:00,CAT,CAT::20250617::resistance::1,CAT::resistance::362.8350::4.8100::vp_D::D,2025-06-23,probe,up,366.2300109863281,365.2420367908478,0.002704984903055047,33,3,33,0,0,True,,,inventory,resistance,D,0.01325777612362526,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250617::resistance::1::breakout_up::2025-06-24T00:00:00,CAT,CAT::20250617::resistance::1,CAT::resistance::362.8350::4.8100::vp_D::D,2025-06-24,breakout_up,up,373.0199890136719,365.2420367908478,0.02129533689814033,34,4,34,1,1,False,1.0,1.0,inventory,resistance,D,0.01325777612362526,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.14782053582232163,0.009409627771765947,0.1462924479422969,0,,3.0,none,,0.0,0.1462924479422969,,11.149723335492633,21.0,4.678205358223217,2025-07-23
CAT::20250710::resistance::1::probe::2025-07-10T00:00:00,CAT,CAT::20250710::resistance::1,CAT::resistance::402.2600::5.0250::vp_D::D,2025-07-10,probe,up,408.3299865722656,404.7700504906972,0.008794959205239523,45,0,45,0,0,True,,,inventory,resistance,D,0.012489073215463494,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250710::resistance::1::breakout_up::2025-07-11T00:00:00,CAT,CAT::20250710::resistance::1,CAT::resistance::402.2600::5.0250::vp_D::D,2025-07-11,breakout_up,up,405.9200134277344,404.7700504906972,0.002841027728319052,46,1,46,1,1,False,1.0,1.0,inventory,resistance,D,0.012489073215463494,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.08679044960423457,0.009090466888406276,0.026113458896563142,0,,4.0,none,,0.025883799546164734,0.07907955883937276,,6.949310657957706,2.0,4.660834099673028,2025-08-08
CAT::20250710::resistance::1::retest_up::2025-07-14T00:00:00,CAT,CAT::20250710::resistance::1,CAT::resistance::402.2600::5.0250::vp_D::D,2025-07-14,retest_up,up,405.7699890136719,404.7700504906972,0.0024703866349856216,47,2,47,2,2,False,,,inventory,resistance,D,0.012489073215463494,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250710::resistance::1::test::2025-07-15T00:00:00,CAT,CAT::20250710::resistance::1,CAT::resistance::402.2600::5.0250::vp_D::D,2025-07-15,test,up,404.6400146484375,404.7700504906972,-0.0003212585568078981,48,3,48,3,1,False,1.0,1.0,inventory,resistance,D,0.012489073215463494,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250710::resistance::1::probe::2025-07-16T00:00:00,CAT,CAT::20250710::resistance::1,CAT::resistance::402.2600::5.0250::vp_D::D,2025-07-16,probe,up,412.8800048828125,404.7700504906972,0.020035954691518584,49,4,49,4,1,False,1.0,1.0,inventory,resistance,D,0.012489073215463494,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250731::support::3::test::2025-08-01T00:00:00,CAT,CAT::20250731::support::3,"CAT::support::430.2650::13.4150::avwap_D,vp_D::D",2025-08-01,test,down,428.69000244140625,423.5592155011495,0.012113505626801418,61,1,61,0,0,True,,,composite,support,D,0.03117676671816367,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250807::support::4::test::2025-08-07T00:00:00,CAT,CAT::20250807::support::4,CAT::support::413.4600::4.1350::avwap_D::D,2025-08-07,test,down,417.1199951171875,411.3907038044293,0.013926642628954164,65,0,65,0,0,True,,,cost,support,D,0.009999999999999985,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250807::support::4::probe::2025-08-11T00:00:00,CAT,CAT::20250807::support::4,CAT::support::413.4600::4.1350::avwap_D::D,2025-08-11,probe,down,408.5400085449219,411.3907038044293,-0.006929410978772612,67,2,67,1,1,False,2.0,4.0,cost,support,D,0.009999999999999985,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250807::support::4::test::2025-08-13T00:00:00,CAT,CAT::20250807::support::4,CAT::support::413.4600::4.1350::avwap_D::D,2025-08-13,test,down,413.70001220703125,411.3907038044293,0.0056134190229534,69,4,69,3,1,False,1.0,1.0,cost,support,D,0.009999999999999985,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250814::support::5::test::2025-08-14T00:00:00,CAT,CAT::20250814::support::5,"CAT::support::413.6200::8.3725::vp_D,vp_W::D,W",2025-08-14,test,down,417.5,409.4339800739288,0.019700416474018018,70,0,70,0,0,True,,,composite,support,"D,W",0.02023987861136789,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250814::support::5::probe::2025-08-15T00:00:00,CAT,CAT::20250814::support::5,"CAT::support::413.6200::8.3725::vp_D,vp_W::D,W",2025-08-15,probe,down,407.7900085449219,409.4339800739288,-0.0040152298270653836,71,1,71,1,1,False,1.0,1.0,composite,support,"D,W",0.02023987861136789,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250814::resistance::1::test::2025-08-19T00:00:00,CAT,CAT::20250814::resistance::1,"CAT::resistance::415.6300::7.9750::avwap_D,vp_D::D",2025-08-19,test,up,416.0899963378906,419.6148802725474,-0.008400283451262012,73,3,73,0,0,True,,,composite,resistance,D,0.019185664881763362,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250814::resistance::1::probe::2025-08-20T00:00:00,CAT,CAT::20250814::resistance::1,"CAT::resistance::415.6300::7.9750::avwap_D,vp_D::D",2025-08-20,probe,up,420.5899963378906,419.6148802725474,0.002323835762711451,74,4,74,1,1,False,1.0,1.0,composite,resistance,D,0.019185664881763362,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250821::resistance::1::probe::2025-08-22T00:00:00,CAT,CAT::20250821::resistance::1,CAT::resistance::420.9200::4.2100::avwap_D::D,2025-08-22,probe,up,435.6700134277344,423.0268428386812,0.029887395570958056,76,1,76,0,0,True,,,cost,resistance,D,0.009999999999999924,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250821::resistance::1::breakout_up::2025-08-25T00:00:00,CAT,CAT::20250821::resistance::1,CAT::resistance::420.9200::4.2100::avwap_D::D,2025-08-25,breakout_up,up,432.29998779296875,423.0268428386812,0.021920937432861217,77,2,77,1,1,False,1.0,3.0,cost,resistance,D,0.009999999999999924,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",failure,0,1,0,1,0,1,1,1,1,0.12269259783167766,0.0503816779882202,0.0901226534184277,1,4.0,16.0,fast_false_breakout,4.0,1.8784580918737444,0.09206574007493926,,12.26925978316786,4.0,-9.800738756673178,2025-09-23
CAT::20250926::resistance::1::probe::2025-09-30T00:00:00,CAT,CAT::20250926::resistance::1,"CAT::resistance::467.4100::15.5850::avwap_D,vp_D::D",2025-09-30,probe,up,477.1499938964844,475.20413706302645,0.00409478091980467,102,2,102,0,0,True,,,composite,resistance,D,0.03334477609490387,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20250926::resistance::1::breakout_up::2025-10-01T00:00:00,CAT,CAT::20250926::resistance::1,"CAT::resistance::467.4100::15.5850::avwap_D,vp_D::D",2025-10-01,breakout_up,up,480.82000732421875,475.20413706302645,0.01181780591368771,103,3,103,1,1,False,1.0,1.0,composite,resistance,D,0.03334477609490387,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.23998588430333262,-0.005677759717076756,0.21769057301223507,0,,1.0,none,,0.0,0.21769057301223507,,7.1971058861004025,21.0,5.599858843033326,2025-10-29
CAT::20251010::resistance::1::test::2025-10-10T00:00:00,CAT,CAT::20251010::resistance::1,"CAT::resistance::500.9650::8.4150::avwap_D,vp_D::D",2025-10-10,test,up,491.29998779296875,505.173896633784,-0.027463629718922078,110,0,110,0,0,True,,,composite,resistance,D,0.016797686068550706,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251010::support::4::probe::2025-10-10T00:00:00,CAT,CAT::20251010::support::4,CAT::support::496.7100::6.6700::vp_D::D,2025-10-10,probe,down,491.29998779296875,493.3746927944819,-0.004205130566713921,110,0,110,0,0,True,,,inventory,support,D,0.013427970871571774,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251010::resistance::1::probe::2025-10-14T00:00:00,CAT,CAT::20251010::resistance::1,"CAT::resistance::500.9650::8.4150::avwap_D,vp_D::D",2025-10-14,probe,up,527.469970703125,505.173896633784,0.044135443691589026,112,2,112,2,1,False,1.0,1.0,composite,resistance,D,0.016797686068550706,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251010::resistance::1::breakout_up::2025-10-15T00:00:00,CAT,CAT::20251010::resistance::1,"CAT::resistance::500.9650::8.4150::avwap_D,vp_D::D",2025-10-15,breakout_up,up,534.0499877929688,505.173896633784,0.057160695260780464,113,3,113,3,1,False,1.0,1.0,composite,resistance,D,0.016797686068550706,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.11639366276661095,0.044640009142987755,0.07297075672509608,0,,10.0,none,,0.0,0.09632057600822869,,6.929148591753228,21.0,4.36393662766611,2025-11-12
CAT::20251017::support::3::probe::2025-10-21T00:00:00,CAT,CAT::20251017::support::3,CAT::support::529.0600::5.2900::avwap_D::D,2025-10-21,probe,down,524.6500244140625,526.4147962107884,-0.0033524357776965425,117,2,117,0,0,True,,,cost,support,D,0.009999999999999856,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251017::support::2::probe::2025-10-22T00:00:00,CAT,CAT::20251017::support::2,CAT::support::518.9400::5.1900::avwap_D::D,2025-10-22,probe,down,513.9099731445312,516.3472357929656,-0.0047202008251122736,118,3,118,0,0,True,,,cost,support,D,0.010000000000000182,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251017::support::3::breakout_down::2025-10-22T00:00:00,CAT,CAT::20251017::support::3,CAT::support::529.0600::5.2900::avwap_D::D,2025-10-22,breakout_down,down,513.9099731445312,526.4147962107884,-0.02375469526363753,118,3,118,1,1,False,1.0,1.0,cost,support,D,0.009999999999999856,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,0,0.0017512082386716898,0.16014487581267287,-0.0762779752398514,1,5.0,,fast_false_breakout,5.0,11.16606495041085,-0.012823309917776943,,0.1751208238671715,3.0,-87.11100752090007,2025-11-19
CAT::20251017::support::2::test::2025-10-23T00:00:00,CAT,CAT::20251017::support::2,CAT::support::518.9400::5.1900::avwap_D::D,2025-10-23,test,down,520.5,516.3472357929656,0.008042580494610109,119,4,119,1,1,False,1.0,1.0,cost,support,D,0.010000000000000182,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251024::resistance::1::test::2025-10-24T00:00:00,CAT,CAT::20251024::resistance::1,CAT::resistance::521.0800::5.2100::avwap_D::D,2025-10-24,test,up,522.72998046875,523.6836083125191,-0.0018209999866943389,120,0,120,0,0,True,,,cost,resistance,D,0.009999999999999981,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251024::resistance::1::probe::2025-10-27T00:00:00,CAT,CAT::20251024::resistance::1,CAT::resistance::521.0800::5.2100::avwap_D::D,2025-10-27,probe,up,527.0700073242188,523.6836083125191,0.006466498011292927,121,1,121,1,1,False,1.0,3.0,cost,resistance,D,0.009999999999999981,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
CAT::20251024::resistance::2::probe::2025-10-29T00:00:00,CAT,CAT::20251024::resistance::2,"CAT::resistance::530.3600::13.9100::avwap_D,vp_D::D",2025-10-29,probe,up,585.489990234375,537.3154941018422,0.0896577460753474,123,3,123,0,0,True,,,composite,resistance,D,0.026225173070332664,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
