zone_id,structural_zone_key,ticker,valid_from,valid_to,zone_class,side,lower,upper,center,timeframe,source_reason,confluence_count,metadata
HD::20251017::support::4,HD::support::377.9750::4.6925::vp_D::D,HD,2025-10-17,2025-10-23 23:59:59.999999,inventory,support,375.6271737766266,380.3194166469574,377.973295211792,D,vp_D,1,"{'institutional_score': 70.1566896010707, 'structural_score': 64.83668960107069, 'touch_count': 9, 'reaction_score': 2.66, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
HD::20251017::support::5,"HD::support::384.5350::5.1025::avwap_D,vp_D::D",HD,2025-10-17,2025-10-23 23:59:59.999999,composite,support,381.9828053569794,387.08494833543404,384.5338768462067,D,"avwap_D,vp_D",2,"{'institutional_score': 162.4410274348495, 'structural_score': 160.2810274348495, 'touch_count': 5, 'reaction_score': 1.08, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
HD::20251024::resistance::1,"HD::resistance::402.7750::38.8100::avwap_D,vp_D,vp_W::D,W",HD,2025-10-24,2025-10-30 23:59:59.999999,composite,resistance,383.37037949264254,422.17939822514853,402.77488885889557,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 65.76664556830201, 'structural_score': 61.806645568302, 'touch_count': 18, 'reaction_score': 1.9800000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251024::support::2,"HD::support::384.4550::4.8750::avwap_D,vp_D::D",HD,2025-10-24,2025-10-30 23:59:59.999999,composite,support,382.0155402819316,386.89118136340113,384.45336082266635,D,"avwap_D,vp_D",2,"{'institutional_score': 161.01255939792765, 'structural_score': 158.97255939792765, 'touch_count': 6, 'reaction_score': 1.02, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
HD::20251031::resistance::1,"HD::resistance::386.8250::10.1150::avwap_D,vp_D,vp_W::D,W",HD,2025-10-31,2025-11-06 23:59:59.999999,composite,resistance,381.76801974455515,391.88219183921814,386.82510579188664,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 101.49765490241404, 'structural_score': 95.77765490241404, 'touch_count': 9, 'reaction_score': 2.8600000000000003, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251031::resistance::2,HD::resistance::395.8150::4.1300::avwap_D::D,HD,2025-10-31,2025-11-06 23:59:59.999999,cost,resistance,393.75253085666014,397.88135164136554,395.81694124901287,D,avwap_D,1,"{'institutional_score': 46.37495661585896, 'structural_score': 39.53495661585896, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
HD::20251031::resistance::3,"HD::resistance::411.6900::21.2600::avwap_D,vp_W::D,W",HD,2025-10-31,2025-11-06 23:59:59.999999,composite,resistance,401.05806523693315,422.31712380409243,411.6875945205128,"D,W","avwap_D,vp_W",2,"{'institutional_score': 41.399419658285346, 'structural_score': 35.99941965828535, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251107::resistance::1,"HD::resistance::386.9600::19.1550::avwap_D,vp_D,vp_W::D,W",HD,2025-11-07,2025-11-13 23:59:59.999999,composite,resistance,377.3831316661835,396.53759909450025,386.96036538034184,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 51.27559045572643, 'structural_score': 47.97559045572643, 'touch_count': 20, 'reaction_score': 1.6499999999999995, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251107::resistance::2,"HD::resistance::410.0200::22.7825::avwap_D,vp_W::D,W",HD,2025-11-07,2025-11-13 23:59:59.999999,composite,resistance,398.62637554384844,421.4097484588623,410.01806200135536,"D,W","avwap_D,vp_W",2,"{'institutional_score': 36.421126166452225, 'structural_score': 31.021126166452223, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251114::resistance::1,HD::resistance::372.2650::10.0125::vp_D::D,HD,2025-11-14,2025-11-20 23:59:59.999999,inventory,resistance,367.2569295310974,377.27009685516356,372.2635131931305,D,vp_D,1,"{'institutional_score': 142.67057739465974, 'structural_score': 139.37057739465973, 'touch_count': 20, 'reaction_score': 1.6499999999999995, 'source_label': 'vp_D', 'source_types': ['vp_D'], 'timeframes': ['D']}"
HD::20251114::resistance::2,"HD::resistance::386.6100::17.4225::avwap_D,vp_D,vp_W::D,W",HD,2025-11-14,2025-11-20 23:59:59.999999,composite,resistance,377.8969488239288,395.31963798732295,386.6082934056259,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 51.239909602510934, 'structural_score': 47.519909602510936, 'touch_count': 19, 'reaction_score': 1.8600000000000003, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251114::resistance::3,HD::resistance::398.3700::3.9825::avwap_D::D,HD,2025-11-14,2025-11-20 23:59:59.999999,cost,resistance,396.3796602907728,400.3633754695745,398.37151788017366,D,avwap_D,1,"{'institutional_score': 27.947686524687303, 'structural_score': 20.627686524687302, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
HD::20251121::resistance::1,"HD::resistance::335.1750::8.5075::avwap_D,vp_D::D",HD,2025-11-21,2025-11-30 23:59:59.999999,composite,resistance,330.92249221801757,339.4293098680346,335.1759010430261,D,"avwap_D,vp_D",2,"{'institutional_score': 160.66611458121412, 'structural_score': 160.66611458121412, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
HD::20251121::resistance::2,HD::resistance::342.9750::4.6525::vp_D::D,HD,2025-11-21,2025-11-30 23:59:59.999999,inventory,resistance,340.64918524424235,345.30049635569253,342.9748407999674,D,vp_D,1,"{'institutional_score': 49.534455012816395, 'structural_score': 49.534455012816395, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
HD::20251121::resistance::3,"HD::resistance::380.0600::27.8625::avwap_D,vp_D,vp_W::D,W",HD,2025-11-21,2025-11-30 23:59:59.999999,composite,resistance,366.1279293314616,393.9911740472798,380.05955168937066,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 30.862560655413294, 'structural_score': 30.022560655413294, 'touch_count': 30, 'reaction_score': 0.41999999999999993, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251201::resistance::1,HD::resistance::356.9800::4.6600::vp_D::D,HD,2025-12-01,2025-12-03 23:59:59.999999,inventory,resistance,354.65030179023745,359.3098943869273,356.9800980885824,D,vp_D,1,"{'institutional_score': 158.272600146268, 'structural_score': 157.432600146268, 'touch_count': 6, 'reaction_score': 0.42000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
HD::20251201::resistance::2,"HD::resistance::380.2800::25.2375::avwap_D,avwap_W,vp_D,vp_W::D,W",HD,2025-12-01,2025-12-03 23:59:59.999999,composite,resistance,367.65968920389815,392.8976689910889,380.2786790974935,"D,W","avwap_D,avwap_W,vp_D,vp_W",4,"{'institutional_score': 50.48565665255662, 'structural_score': 49.413932514625586, 'touch_count': 29, 'reaction_score': 0.5358620689655176, 'source_label': 'avwap_D, avwap_W, vp_D, vp_W', 'source_types': ['avwap_D', 'avwap_W', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251201::resistance::3,HD::resistance::418.8000::12.1375::vp_W::W,HD,2025-12-01,2025-12-03 23:59:59.999999,inventory,resistance,412.7334910583496,424.86984146118164,418.8016662597656,W,vp_W,1,"{'institutional_score': 23.07243633539816, 'structural_score': 16.472436335398157, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
HD::20251201::support::4,"HD::support::340.1050::18.6300::avwap_D,avwap_W,vp_D::D,W",HD,2025-12-01,2025-12-03 23:59:59.999999,composite,support,330.7920388412475,349.4224155341761,340.1072271877118,"D,W","avwap_D,avwap_W,vp_D",3,"{'institutional_score': 51.77875498542494, 'structural_score': 44.21875498542494, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'avwap_D, avwap_W, vp_D', 'source_types': ['avwap_D', 'avwap_W', 'vp_D'], 'timeframes': ['D', 'W']}"
HD::20251201::support::5,HD::support::351.2150::3.5125::avwap_D::D,HD,2025-12-01,2025-12-03 23:59:59.999999,cost,support,349.46020097441954,352.972363798283,351.2162823863513,D,avwap_D,1,"{'institutional_score': 107.27601384668453, 'structural_score': 99.71601384668453, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
HD::20251204::resistance::1,HD::resistance::357.9350::6.8325::vp_D::D,HD,2025-12-04,,inventory,resistance,354.5185575310389,361.35071724414826,357.93463738759357,D,vp_D,1,"{'institutional_score': 163.27113425764185, 'structural_score': 158.35113425764186, 'touch_count': 9, 'reaction_score': 2.46, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
HD::20251204::resistance::2,HD::resistance::370.4050::5.8725::vp_D::D,HD,2025-12-04,,inventory,resistance,367.4674652989705,373.34004507700604,370.4037551879883,D,vp_D,1,"{'institutional_score': 50.325715749868046, 'structural_score': 46.12571574986804, 'touch_count': 17, 'reaction_score': 2.1000000000000005, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
HD::20251204::resistance::3,"HD::resistance::383.0350::19.7275::avwap_D,avwap_W,vp_W::D,W",HD,2025-12-04,,composite,resistance,373.170659866333,392.8976689910889,383.03416442871094,"D,W","avwap_D,avwap_W,vp_W",3,"{'institutional_score': 49.529201434611, 'structural_score': 46.856474161883725, 'touch_count': 22, 'reaction_score': 1.3363636363636364, 'source_label': 'avwap_D, avwap_W, vp_W', 'source_types': ['avwap_D', 'avwap_W', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251204::support::4,"HD::support::339.2900::17.0075::avwap_D,vp_D,vp_W::D,W",HD,2025-12-04,,composite,support,330.7865735435486,347.7951462954271,339.29085991948784,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 51.74578029276007, 'structural_score': 44.185780292760064, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
HD::20251204::support::5,HD::support::349.5650::3.4950::avwap_W::W,HD,2025-12-04,,cost,support,347.8188370634408,351.31450376759597,349.5666704155184,W,avwap_W,1,"{'institutional_score': 77.52473071803513, 'structural_score': 70.20473071803512, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'AVWAP (W)', 'source_types': ['avwap_W'], 'timeframes': ['W']}"
HD::20251204::support::6,HD::support::353.8850::3.5400::avwap_D::D,HD,2025-12-04,,cost,support,352.1153746240178,355.65422261018887,353.88479861710334,D,avwap_D,1,"{'institutional_score': 148.3846405808552, 'structural_score': 141.0646405808552, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
XOM::20250617::support::1,"XOM::support::104.0050::5.6775::avwap_D,vp_D,vp_W::D,W",XOM,2025-06-17,2025-06-24 23:59:59.999999,composite,support,101.1686756849289,106.84625133809446,104.00746351151167,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 66.06669990522069, 'structural_score': 59.70669990522068, 'touch_count': 8, 'reaction_score': 3.1800000000000006, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250617::support::2,XOM::support::111.9150::1.6175::vp_D::D,XOM,2025-06-17,2025-06-24 23:59:59.999999,inventory,support,111.10356486320495,112.72164952278138,111.91260719299316,D,vp_D,1,"{'institutional_score': 158.777902555263, 'structural_score': 158.777902555263, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250625::resistance::1,XOM::resistance::108.6050::1.0850::avwap_D::D,XOM,2025-06-25,2025-07-01 23:59:59.999999,cost,resistance,108.06022487640529,109.14625728722343,108.60324108181436,D,avwap_D,1,"{'institutional_score': 164.8131587426497, 'structural_score': 158.45315874264972, 'touch_count': 3, 'reaction_score': 3.1799999999999997, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
XOM::20250625::resistance::2,"XOM::resistance::111.8000::2.2200::avwap_D,vp_D::D",XOM,2025-06-25,2025-07-01 23:59:59.999999,composite,resistance,110.69101775911516,112.91116820573808,111.80109298242661,D,"avwap_D,vp_D",2,"{'institutional_score': 61.0352724717125, 'structural_score': 53.235272471712506, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
XOM::20250625::resistance::3,XOM::resistance::114.1600::2.1275::vp_D::D,XOM,2025-06-25,2025-07-01 23:59:59.999999,inventory,resistance,113.09483068386713,115.22172592878341,114.15827830632527,D,vp_D,1,"{'institutional_score': 39.429588197143005, 'structural_score': 31.629588197143004, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250625::support::4,"XOM::support::105.4600::8.2775::avwap_D,vp_D,vp_W::D,W",XOM,2025-06-25,2025-07-01 23:59:59.999999,composite,support,101.31937720775605,109.59729136625926,105.45833428700766,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 93.39179027754268, 'structural_score': 87.51179027754269, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250702::resistance::1,XOM::resistance::109.7100::1.0975::avwap_D::D,XOM,2025-07-02,2025-07-09 23:59:59.999999,cost,resistance,109.16117504792054,110.25827228458304,109.70972366625179,D,avwap_D,1,"{'institutional_score': 166.01558992635637, 'structural_score': 158.45558992635637, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
XOM::20250702::resistance::2,XOM::resistance::111.8750::1.7525::vp_D::D,XOM,2025-07-02,2025-07-09 23:59:59.999999,inventory,resistance,111.00019922256469,112.75313227971395,111.87666575113931,D,vp_D,1,"{'institutional_score': 74.35464124971496, 'structural_score': 66.55464124971496, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250702::resistance::3,XOM::resistance::114.2550::2.0950::vp_D::D,XOM,2025-07-02,2025-07-09 23:59:59.999999,inventory,resistance,113.20789100130399,115.3016884982586,114.2547897497813,D,vp_D,1,"{'institutional_score': 43.8390733554136, 'structural_score': 36.0390733554136, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250702::support::4,"XOM::support::103.1600::3.6575::vp_D,vp_W::D,W",XOM,2025-07-02,2025-07-09 23:59:59.999999,composite,support,101.33086887041728,104.98913463910421,103.16000175476074,"D,W","vp_D,vp_W",2,"{'institutional_score': 48.856520713423286, 'structural_score': 42.01652071342328, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250702::support::5,"XOM::support::108.8500::3.3400::avwap_D,vp_D,vp_W::D,W",XOM,2025-07-02,2025-07-09 23:59:59.999999,composite,support,107.17935317971201,110.5192811369896,108.8493171583508,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 182.72371248658106, 'structural_score': 176.36371248658105, 'touch_count': 5, 'reaction_score': 3.1800000000000006, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250710::resistance::1,XOM::resistance::113.9650::2.0575::vp_D::D,XOM,2025-07-10,2025-07-16 23:59:59.999999,inventory,resistance,112.93554972012838,114.99376266797384,113.96465619405112,D,vp_D,1,"{'institutional_score': 167.2723268337646, 'structural_score': 159.47232683376458, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250710::support::2,"XOM::support::109.1150::3.8000::avwap_D,vp_D,vp_W::D,W",XOM,2025-07-10,2025-07-16 23:59:59.999999,composite,support,107.2129584868749,111.01311969844703,109.11303909266096,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 65.14032571003142, 'structural_score': 59.05461142431713, 'touch_count': 7, 'reaction_score': 3.042857142857143, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250710::support::3,XOM::support::111.9000::1.5775::vp_D::D,XOM,2025-07-10,2025-07-16 23:59:59.999999,inventory,support,111.10875082015991,112.68701283137004,111.89788182576498,D,vp_D,1,"{'institutional_score': 101.2488781130149, 'structural_score': 95.2488781130149, 'touch_count': 2, 'reaction_score': 3.0, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250710::support::4,XOM::support::113.3950::1.1350::avwap_D::D,XOM,2025-07-10,2025-07-16 23:59:59.999999,cost,support,112.82840185557043,113.9623556430636,113.39537874931702,D,avwap_D,1,"{'institutional_score': 165.45462224586177, 'structural_score': 158.45462224586177, 'touch_count': 2, 'reaction_score': 3.5, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
XOM::20250717::resistance::1,"XOM::resistance::114.0900::2.7750::avwap_D,vp_D,vp_W::D,W",XOM,2025-07-17,2025-07-23 23:59:59.999999,composite,resistance,112.7045403401057,115.4787895600001,114.09166495005289,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 114.438015570894, 'structural_score': 106.878015570894, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250717::support::2,XOM::support::103.4900::3.0050::vp_W::W,XOM,2025-07-17,2025-07-23 23:59:59.999999,inventory,support,101.98589364210764,104.99077630519866,103.48833497365315,W,vp_W,1,"{'institutional_score': 35.520377898648604, 'structural_score': 28.6803778986486, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
XOM::20250717::support::3,"XOM::support::108.6850::2.9450::avwap_D,vp_D,vp_W::D,W",XOM,2025-07-17,2025-07-23 23:59:59.999999,composite,support,107.21460015296937,110.15976004455112,108.68718009876025,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 70.05662151819666, 'structural_score': 63.970907232482375, 'touch_count': 7, 'reaction_score': 3.042857142857143, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250717::support::4,XOM::support::111.1450::1.3300::avwap_D::D,XOM,2025-07-17,2025-07-23 23:59:59.999999,cost,support,110.48180468377419,111.81239519428382,111.147099939029,D,avwap_D,1,"{'institutional_score': 161.22567125996832, 'structural_score': 159.78567125996832, 'touch_count': 5, 'reaction_score': 0.7200000000000001, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
XOM::20250724::resistance::1,XOM::resistance::111.0400::2.0800::avwap_D::D,XOM,2025-07-24,2025-07-30 23:59:59.999999,cost,resistance,110.00045858504288,112.07959116047786,111.04002487276037,D,avwap_D,1,"{'institutional_score': 165.13459705500117, 'structural_score': 159.49459705500118, 'touch_count': 6, 'reaction_score': 2.82, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
XOM::20250724::resistance::2,"XOM::resistance::113.9950::1.7975::vp_D,vp_W::D,W",XOM,2025-07-24,2025-07-30 23:59:59.999999,composite,resistance,113.09668976942699,114.89330618699391,113.99499797821045,"D,W","vp_D,vp_W",2,"{'institutional_score': 55.42684796878331, 'structural_score': 48.346847968783315, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250724::support::3,XOM::support::103.1600::2.3450::vp_W::W,XOM,2025-07-24,2025-07-30 23:59:59.999999,inventory,support,101.9875353082021,104.33246820131939,103.16000175476074,W,vp_W,1,"{'institutional_score': 37.574344592338605, 'structural_score': 30.7343445923386, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
XOM::20250724::support::4,"XOM::support::108.8900::3.3525::avwap_D,vp_D,vp_W::D,W",XOM,2025-07-24,2025-07-30 23:59:59.999999,composite,support,107.2129584868749,110.5647204875946,108.88883948723475,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 182.12304789263908, 'structural_score': 176.0373336069248, 'touch_count': 7, 'reaction_score': 3.042857142857143, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250731::resistance::1,XOM::resistance::113.8300::1.4900::vp_D::D,XOM,2025-07-31,2025-08-06 23:59:59.999999,inventory,resistance,113.08584859927495,114.5749863489469,113.83041747411093,D,vp_D,1,"{'institutional_score': 98.68047663610633, 'structural_score': 91.60047663610634, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250731::support::2,"XOM::support::110.0550::5.6975::avwap_D,vp_D,vp_W::D,W",XOM,2025-07-31,2025-08-06 23:59:59.999999,composite,support,107.20639182249705,112.90360688050588,110.05499935150146,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 128.8669645628199, 'structural_score': 123.76696456281991, 'touch_count': 12, 'reaction_score': 2.55, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250807::resistance::1,"XOM::resistance::110.7100::8.3350::avwap_D,vp_D,vp_W::D,W",XOM,2025-08-07,2025-08-13 23:59:59.999999,composite,resistance,106.54347338676453,114.87853119214375,110.71100228945414,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 76.21545537913428, 'structural_score': 71.53545537913428, 'touch_count': 15, 'reaction_score': 2.3400000000000003, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250814::resistance::1,"XOM::resistance::109.7250::6.3500::avwap_D,vp_D,vp_W::D,W",XOM,2025-08-14,2025-08-20 23:59:59.999999,composite,resistance,106.55136705080668,112.90196521441142,109.72666613260904,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 112.53149220730609, 'structural_score': 108.09149220730609, 'touch_count': 15, 'reaction_score': 2.2199999999999998, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250814::support::2,XOM::support::107.4700::3.1000::vp_D::D,XOM,2025-08-14,2025-08-20 23:59:59.999999,inventory,support,105.9220182565848,109.02121316711107,107.47161571184793,D,vp_D,1,"{'institutional_score': 165.4005003801437, 'structural_score': 160.0005003801437, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250821::resistance::1,"XOM::resistance::109.2050::7.1575::avwap_D,vp_D,vp_W::D,W",XOM,2025-08-21,2025-08-27 23:59:59.999999,composite,resistance,105.62405356963475,112.78129312872886,109.20267334918181,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 189.92446885837168, 'structural_score': 186.1644688583717, 'touch_count': 18, 'reaction_score': 1.88, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250821::support::2,XOM::support::106.6950::2.4675::vp_D::D,XOM,2025-08-21,2025-08-27 23:59:59.999999,inventory,support,105.45872408032417,107.92721599459648,106.69297003746033,D,vp_D,1,"{'institutional_score': 102.72741527191606, 'structural_score': 97.41468799918879, 'touch_count': 11, 'reaction_score': 2.6563636363636363, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250828::support::1,XOM::support::106.7700::2.6200::vp_D::D,XOM,2025-08-28,2025-09-04 23:59:59.999999,inventory,support,105.45710163116455,108.07790203094483,106.76750183105469,D,vp_D,1,"{'institutional_score': 39.827711757579465, 'structural_score': 34.944634834502544, 'touch_count': 13, 'reaction_score': 2.4415384615384617, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
XOM::20250828::support::2,"XOM::support::109.2950::6.5600::avwap_D,vp_D,vp_W::D,W",XOM,2025-08-28,2025-09-04 23:59:59.999999,composite,support,106.01685081481934,112.57648211161296,109.29666646321616,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 85.1270823286738, 'structural_score': 81.16708232867379, 'touch_count': 18, 'reaction_score': 1.9800000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250905::resistance::1,"XOM::resistance::113.5250::2.9575::vp_D,vp_W::D,W",XOM,2025-09-05,2025-09-11 23:59:59.999999,composite,resistance,112.04530276775361,115.00206092039744,113.52368184407553,"D,W","vp_D,vp_W",2,"{'institutional_score': 169.87436862189494, 'structural_score': 163.75436862189494, 'touch_count': 9, 'reaction_score': 3.0600000000000005, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
XOM::20250905::support::2,"XOM::support::109.0750::7.3525::avwap_D,vp_D,vp_W::D,W",XOM,2025-09-05,2025-09-11 23:59:59.999999,composite,support,105.39660214900971,112.75024353345236,109.07342284123104,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 86.94556858702005, 'structural_score': 83.87699715844862, 'touch_count': 21, 'reaction_score': 1.5342857142857143, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
