event_id,ticker,zone_id,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,is_first_test,prior_test_count,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,outcome_window_end
NVDA::20251104::support::2::breakout_down::2025-11-05T00:00:00,NVDA,NVDA::20251104::support::2,2025-11-05,breakout_down,down,195.2100067138672,200.98270667008248,-0.028722371451048796,1,False,1,cost,support,W,0.01000000000000001,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-04T00:00:00"", ""zone_valid_to"": ""2025-11-10T23:59:59.999999""}",success,1,0,0,0.4210849943677475,-0.21556272928536013,0.3921930359861499,0,,1.0,2025-02-04
NVDA::20251104::support::3::breakout_down::2025-11-05T00:00:00,NVDA,NVDA::20251104::support::3,2025-11-05,breakout_down,down,195.2100067138672,205.19137770066135,-0.04864420278592432,1,False,1,cost,support,D,0.010000000000000002,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-04T00:00:00"", ""zone_valid_to"": ""2025-11-10T23:59:59.999999""}",success,1,0,0,0.4210849943677475,-0.21556272928536013,0.3921930359861499,0,,1.0,2025-02-04
NVDA::20251104::support::2::probe::2025-11-10T00:00:00,NVDA,NVDA::20251104::support::2,2025-11-10,probe,down,199.0500030517578,200.98270667008248,-0.009616268236934641,4,False,2,cost,support,W,0.01000000000000001,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-04T00:00:00"", ""zone_valid_to"": ""2025-11-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251104::support::3::probe::2025-11-10T00:00:00,NVDA,NVDA::20251104::support::3,2025-11-10,probe,down,199.0500030517578,205.19137770066135,-0.029929983987254754,4,False,2,cost,support,D,0.010000000000000002,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-04T00:00:00"", ""zone_valid_to"": ""2025-11-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251111::support::4::probe::2025-11-11T00:00:00,NVDA,NVDA::20251111::support::4,2025-11-11,probe,down,193.16000366210938,196.14859751391097,-0.01523637634773118,0,True,0,cost,support,W,0.009999999999999964,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-11T00:00:00"", ""zone_valid_to"": ""2025-11-17T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251111::support::4::breakout_down::2025-11-12T00:00:00,NVDA,NVDA::20251111::support::4,2025-11-12,breakout_down,down,193.8000030517578,196.14859751391097,-0.011973547055245169,1,False,1,cost,support,W,0.009999999999999964,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-11T00:00:00"", ""zone_valid_to"": ""2025-11-17T23:59:59.999999""}",success,1,0,0,0.41687306317508627,-0.20985550840308115,0.3877708996000827,0,,1.0,2025-02-04
NVDA::20251111::support::3::probe::2025-11-13T00:00:00,NVDA,NVDA::20251111::support::3,2025-11-13,probe,down,186.86000061035156,190.7823128815035,-0.020559098020727452,2,True,0,cost,support,D,0.010000000000000054,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-11T00:00:00"", ""zone_valid_to"": ""2025-11-17T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251111::support::3::breakout_down::2025-11-14T00:00:00,NVDA,NVDA::20251111::support::3,2025-11-14,breakout_down,down,190.1699981689453,190.7823128815035,-0.003209494126106374,3,False,1,cost,support,D,0.010000000000000054,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-11T00:00:00"", ""zone_valid_to"": ""2025-11-17T23:59:59.999999""}",success,1,0,0,0.40574221368065955,-0.21664824811977165,0.32334230470222175,0,,1.0,2025-02-06
NVDA::20251111::support::4::probe::2025-11-17T00:00:00,NVDA,NVDA::20251111::support::4,2025-11-17,probe,down,186.60000610351562,196.14859751391097,-0.04868039604370944,4,False,2,cost,support,W,0.009999999999999964,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-11T00:00:00"", ""zone_valid_to"": ""2025-11-17T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251125::support::4::test::2025-11-25T00:00:00,NVDA,NVDA::20251125::support::4,2025-11-25,test,down,177.82000732421875,169.70244261105853,0.047834106499957035,0,True,0,composite,support,"D,W",0.09957683332993905,2,"{""source_reason"": ""avwap_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-25T00:00:00"", ""zone_valid_to"": ""2025-12-02T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251217::resistance::1::probe::2025-12-23T00:00:00,NVDA,NVDA::20251217::resistance::1,2025-12-23,probe,up,189.2100067138672,187.9466723079054,0.006721770545062463,4,True,0,composite,resistance,"D,W",0.05541073055572467,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-12-17T00:00:00"", ""zone_valid_to"": ""2025-12-23T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
